Magnitud,id_event,Location,detect_seismO,detect_das,clipped,channels
3.98,nc73814971,1315.1950252933962,TRUE,FALSE,,
3.9,us6000j6zh,2039.2745620394935,TRUE,FALSE,,
3.91,nc73813816,1210.4902735203716,TRUE,FALSE,,
3.9,us6000j5nj,1018.8906609944967,TRUE,FALSE,,
4.0,ak022eza9c3z,2323.4612960418226,,FALSE,,
4.0,us7000ir0z,2714.9559693959077,,FALSE,,
4.0,tx2022wrbx,2360.9096957355105,,FALSE,,
4.0,ak022er8tbc2,2402.680556581262,,FALSE,,
4.0,tx2022wmog,2361.0024119090795,,FALSE,,
4.0,us6000j6g2,1059.6070927326807,,FALSE,,
3.9,ak022enoxqzc,2519.623794373667,,FALSE,,
4.0,ak022em8x7yr,2420.7810043421,,FALSE,,
3.9,us7000ip84,2325.1679629323066,,FALSE,,
3.9,ak022eh2gm4w,2463.0414984386925,,FALSE,,
3.9,ak022eh2gdzx,2453.209350315576,,FALSE,,
3.9,ak022efo2p1a,2583.813408397325,,FALSE,,
3.9,ak022efbkfka,2172.017222559868,,FALSE,,
4.04,ci40129847,1873.293797691122,,FALSE,,
3.9,us7000ikzz,2868.4403787848614,,FALSE,,
3.9,us6000ivft,952.8279522680112,,FALSE,,
3.9,ak022d1sy1uy,2531.063084959919,,FALSE,,
3.9,ak022d1pwr8z,2295.8706579252953,,INCONCLUSIVE,,
3.9,us7000ia3v,604.1145283182999,,FALSE,,
3.96,nc73783911,875.3270859469086,,FALSE,,
4.0,us7000i9dc,2784.376737191153,,FALSE,,
3.9,ak022c1mqc69,2386.716592266645,,FALSE,,
3.93,uu60515582,941.4210631888012,,FALSE,,
4.0,nc73774300,1237.4147495034454,,FALSE,,
3.9,nn00846122,1114.905241753362,,FALSE,,
4.03,ci40334320,1795.718392156088,,FALSE,,
3.9,ak022axozwr6,2259.0154696895415,,FALSE,,
4.0,ak022aueoot6,2372.5923058011163,,FALSE,,
3.9,ak022afjs5lj,2460.7696151251344,,norecord,,
3.9,us6000ia6p,719.0639699663132,,TRUE,,
4.0,ak022a2i3i78,2520.770431514935,,FALSE,,
3.9,tx2022piya,2319.8517563564137,,FALSE,,
3.9,us6000i8lp,2775.5106906756173,,FALSE,,
3.9,nc73763275,835.4901862155128,,FALSE,,
4.0,us7000ht45,686.5499363848203,,INCONCLUSIVE,,
3.9,us6000i3q4,2684.0814674623516,,FALSE,,
3.9,ak02293q6iwe,2507.458583034307,,FALSE,,
4.0,us6000i30i,1887.8918971314101,,FALSE,,
4.0,ak0228s9eh5g,2382.228988862618,,norecord,,
4.0,ak0228ghq6rr,2453.9132161503476,,norecord,,
3.9,nn00842016,1111.9472116513627,,norecord,,
3.9,ak022832lqxz,2610.941563598385,,norecord,,
4.0,ak0227v49mcw,2373.9448901507867,,norecord,,
3.9,us7000hi3l,684.0078070920283,,norecord,,
3.9,nn00841009,1114.588601230721,,norecord,,
3.9,us7000hirs,673.9358856565897,,norecord,,
4.0,us7000hhii,689.9761563890222,,norecord,,
4.0,ak0227l4uzkp,2410.8498689460616,,norecord,,
3.9,tx2022kzqw,2433.7271724182033,,norecord,,
3.9,ak0227606vos,2297.5825114277523,,FALSE,,
4.0,us7000hg6u,2734.869229472414,,FALSE,,
3.9,us6000hnap,2867.379927795129,,FALSE,,
4.0,ak0226kn9sac,2339.7079073749464,,FALSE,,
3.9,ak0226j3bf1o,2457.2010026732582,,FALSE,,
4.0,ak0225xnc2ur,2398.9517638674733,,FALSE,,
3.9,ak0225vr8ytd,2453.478341691765,,FALSE,,
4.0,us7000h72v,885.9658742462074,,norecord,,
3.9,ak0225kcgsqf,2516.7104559670697,,norecord,,
4.0,tx2022ihbu,2364.4573527271427,,norecord,,
4.0,tx2022ifjt,2364.1416798297064,,norecord,,
4.0,ak02255f18x6,2324.9341528411164,,FALSE,,
3.9,ak022528qsom,2395.0827339792036,,FALSE,,
3.93,ci39989439,1907.2817656073287,,FALSE,,
4.07,nc73714181,810.6135740525705,,FALSE,,
3.93,nc73712486,1177.5448771618844,,FALSE,,
4.0,tx2022futk,2334.184982523163,,FALSE,,
3.99,nc73707021,1039.060526,,norecord,,
3.8,ak0236vqk1t,2380.3624364991333,,FALSE,,
3.8,us6000jbf8,949.9604544245756,,FALSE,,
3.7,ak022gegwuon,2460.189165210402,,FALSE,,
3.7,ak022gd1s7i7,2362.756935600403,,FALSE,,
3.79,nc73823036,826.3934790680217,,FALSE,,
3.8,ak022gcxjshe,2304.028512048518,,FALSE,,
3.8,us6000jaw1,664.0227524616405,,TRUE,,
3.8,ak022g2xuequ,2404.4224925880294,,FALSE,,
3.8,ak022g1kll1g,2387.488903616749,,FALSE,,
3.8,us6000j9dx,633.0889767923401,,TRUE,,
3.8,us6000j7ai,677.3604372985783,,INCONCLUSIVE,,
3.82,ci40383192,1728.0650460219504,,FALSE,,
3.7,ak022f5yk4ry,2108.2054078508318,,FALSE,,
3.7,ak022f2s8yw9,2189.4327698671837,,FALSE,,
3.7,ak022f0vf8dz,2527.118439731876,,FALSE,,
3.7,ak022er8a918,2393.4632335407414,,FALSE,,
3.8,tx2022wnac,2361.6004371802155,,FALSE,,
3.7,us7000iq4e,616.2129137089033,,TRUE,,
3.8,ak022eh2gg0i,2460.1832621623375,,FALSE,,
3.81,ci40129871,1876.3500351045977,,FALSE,,
3.76,nc73804556,910.0812144127264,,FALSE,,
3.78,uu60523487,1412.078557405185,,FALSE,,
3.8,us7000im23,2111.1478342340015,,FALSE,,
3.8,us7000ip70,2674.707969736041,,FALSE,,
3.7,tx2022uqvy,2335.4407882056094,,FALSE,,
3.7,ak022dgupn0v,2312.798628802506,,FALSE,,
3.79,ci40363688,1780.5306739915218,,FALSE,,
3.8,us6000isn0,1915.7798547153411,,FALSE,,
3.8,ak022d04emm9,996.3604749008188,,FALSE,,
3.7,ak022crxd45r,2333.5418821361823,,FALSE,,
3.7,us6000ipyl,2698.281204209182,,FALSE,,
3.7,ci40107167,1387.48082982107,,FALSE,,
3.8,ak022c6kb7ip,2401.382122460347,,FALSE,,
3.7,ak022bycvk4h,2388.550489574152,,FALSE,,
3.7,ak022by16k9e,2409.7411455509914,,FALSE,,
3.8,ak022brrinwo,2426.573863584176,,FALSE,,
3.7,tx2022rdfm,2363.5420508177185,,FALSE,,
3.7,us6000icz8,1700.5647976839848,,INCONCLUSIVE,,
3.803475183,tx2022qaqd,2459.796539777984,,norecord,,
3.8,ak022ace9o3q,2410.755923809559,,FALSE,,
3.8,us6000i9vm,2395.6426865718518,,FALSE,,
3.8,ak0229kcxxc2,2497.675424141314,,FALSE,,
3.7,tx2022oosa,2337.1934566010827,,FALSE,,
3.7,tx2022ooqf,2336.7479582012556,,FALSE,,
3.8,ak0229decbdg,2372.2220586206013,,FALSE,,
3.8,ci40065255,1386.9777053623434,,FALSE,,
3.8,us6000i38f,2109.506061129514,,FALSE,,
3.8,us6000i2be,2035.4282604994814,,FALSE,,
3.8,us6000i212,2110.037227579355,,norecord,,
3.8,us6000i1v7,2808.779824918441,,norecord,,
3.8,us6000i1ie,700.2236532485782,,norecord,,
3.7,ak02281sxdf3,2456.311260716195,,norecord,,
3.75,ci40287560,1796.3993030429915,,norecord,,
3.8,tx2022lwae,2322.8893027102094,,norecord,,
3.8,us7000hhj7,649.3618081099173,,norecord,,
3.8,us7000hirx,669.429579836314,,norecord,,
3.8,us7000hhi7,659.2906651874307,,norecord,,
3.79,nc73743421,836.8799600607745,,norecord,,
3.76,uu60500212,1419.1664329476123,,FALSE,,
3.83,ci40029871,1828.0227226811257,,FALSE,,
3.8,ak0226ktfk4r,2461.1550561175054,,FALSE,,
3.7,ak0226amguwk,1820.452619748264,,FALSE,,
3.76,ci40019919,1592.7776184452184,,FALSE,,
3.7,ak02268yd4vt,2406.6282489065125,,FALSE,,
3.7,ak02265uhdnr,2356.1775812144288,,FALSE,,
3.8,ak0225k9jj1o,2319.2645821032825,,FALSE,,
3.7,ak022570mxkd,2421.260215526628,,FALSE,,
3.72,ci40241440,1734.2737020845927,,FALSE,,
3.77,ci40238728,1856.8992878971526,,FALSE,,
3.8,ak0224na81px,2518.797410771106,,FALSE,,
3.7,us7000h0h7,641.7599976602006,,FALSE,,
3.8,nc73714176,811.3422674987216,,FALSE,,
3.7,ak02246o6s9l,2325.8856371749375,,FALSE,,
3.8,tx2022giza,2336.030561838838,,FALSE,,
3.7,ak022457ri7o,2698.921423155967,,FALSE,,
3.7,ak02241ooeyw,2440.991376687805,,FALSE,,
3.7,tx2022fzug,2364.271741036625,,FALSE,,
3.8,us6000h5zq,1430.6900965705252,,norecord,,
3.7,us6000h5zm,2041.3419857169984,,norecord,,
3.8,us6000h5ip,2007.935262,,norecord,,
3.52,nc73821111,808.4736570605011,,FALSE,,
3.57,nc73819746,1081.442015606762,,FALSE,,
3.56,ci40142983,1387.314291718035,,FALSE,,
3.5,nn00852719,667.4906975051806,,FALSE,,
3.59,nc73814941,1148.3065275573858,,FALSE,,
3.6,us6000j8vs,1726.2396539428178,,FALSE,,
3.5,nn00851914,1111.9599455244322,,FALSE,,
3.57,uu60525357,1070.4930096714495,,FALSE,,
3.58,uu60524772,1053.1550301649322,,FALSE,,
3.69,ci40129839,1873.3622920395112,,FALSE,,
3.6,us7000in01,662.6431083401611,,FALSE,,
3.5,us7000il9j,1801.582605730016,,FALSE,,
3.66,nc73799821,832.2580302111827,,FALSE,,
3.54,nc73799186,1150.0339672758507,,FALSE,,
3.67,ci40359712,1426.6763652631269,,FALSE,,
3.54,nc73792396,1037.6998540984646,,FALSE,,
3.5,us6000isuu,1806.9353414425923,,FALSE,,
3.54,ci40359000,1919.9566594649918,,FALSE,,
3.57,ci40355512,1802.3943358418765,,FALSE,,
3.5,us7000ib2z,1793.8473565437985,,FALSE,,
3.69,nc73784121,834.8637818023357,,FALSE,,
3.53,ci40102247,1632.2308726480348,,FALSE,,
3.65,nc73782441,1039.4326660754489,,FALSE,,
3.57,ci40095559,1565.2168818185908,,FALSE,,
3.5,us7000i2hn,658.0035936266261,,FALSE,,
3.57,nc73767655,777.1281391565516,,FALSE,,
3.57,ci40079375,1798.3523139138017,,FALSE,,
3.6,us6000i982,672.0486389084202,,FALSE,,
3.52,ci40076855,1872.7476070933772,,FALSE,,
3.55,ci40065151,1621.3009163687539,,FALSE,,
3.58,ci40063127,1683.06654194015,,FALSE,,
3.58,ci40302920,1717.5266077986503,,norecord,,
3.5,nn00842587,1115.940289976101,,norecord,,
3.5,nn00842579,1116.251065108996,,norecord,,
3.54,ci40298688,1684.3012386257217,,norecord,,
3.53,ci40297864,1382.1069150528529,,norecord,,
3.5,nn00842158,1115.4462111312653,,norecord,,
3.54,nc73752561,850.9120048637427,,norecord,,
3.55,ci40036719,1387.1602460744355,,norecord,,
3.68,ci40032983,1670.0517662475645,,FALSE,,
3.64,nc73739346,836.5084396868015,,FALSE,,
3.5,us7000hdg8,657.3355470981339,,FALSE,,
3.5,us7000hc6l,711.8834974142591,,FALSE,,
3.53,ci40255392,1407.271871392299,,FALSE,,
3.54,ci40255120,1698.4563186787302,,FALSE,,
3.62,ci40243288,1735.9419761540842,,norecord,,
3.61,ci40241424,1734.3054520166734,,FALSE,,
3.62,ci39985119,1469.4343830357268,,FALSE,,
3.54,nc73713331,740.4570534487171,,FALSE,,
3.5,nn00836469,1113.016597950566,,FALSE,,
3.67,nc73710361,947.2991391910326,,FALSE,,
3.58,nc73707826,1183.953657,,norecord,,
